date,home_team,away_team,hp_umpire_id,temp,windspeed,winddir
2023-04-02,NYA,SFN,bacce901,47,15,ltor
2023-04-02,OAK,LAA,wolcq901,56,14,torf
2023-04-02,SDN,COL,cejan901,62,8,ltor
2023-04-02,SEA,CLE,millb903,44,4,tocf
2023-04-02,SLN,TOR,morag901,63,13,fromrf
2023-04-02,TBA,DET,mahrn901,72,0,unknown
2023-04-02,TEX,PHI,segac901,72,0,unknown
2023-04-02,WSN,ATL,rippm901,54,10,torf
2023-04-03,BOS,PIT,becka901,50,6,tolf
2023-04-03,CHA,SFN,hoyej901,57,9,fromlf
2023-04-03,CIN,CHN,millb901,71,12,rtol
2023-04-03,HOU,DET,may-b901,73,0,unknown
2023-04-03,KCA,TOR,hamaa901,73,6,ltor
2023-04-03,LAN,COL,carlm901,57,11,ltor
2023-04-03,MIA,MIN,estam901,83,11,tolf
2023-04-03,MIL,NYN,porta901,65,0,unknown
2023-04-03,NYA,PHI,emmep901,53,17,tolf
2023-04-03,OAK,CLE,marqa901,54,28,unknown
2023-04-03,SDN,ARI,viscj901,56,16,torf
2023-04-03,SEA,LAA,ramoc901,45,2,ltor
2023-04-03,SLN,ATL,randt901,77,15,rtol
2023-04-03,TEX,BAL,hudsm901,74,0,unknown
2023-04-03,WSN,TBA,vanol901,70,4,rtol
2023-04-04,BOS,PIT,iassd901,50,4,fromcf
2023-04-04,CIN,CHN,drakr901,76,8,unknown
2023-04-04,HOU,DET,nelsj901,73,0,unknown
2023-04-04,KCA,TOR,laynj901,80,22,rtol
2023-04-04,LAN,COL,bakej902,58,9,ltor
2023-04-04,MIA,MIN,diazl901,83,10,fromlf
2023-04-04,MIL,NYN,wolfj901,63,0,unknown
2023-04-04,NYA,PHI,fairc901,65,8,rtol
2023-04-04,OAK,CLE,eddid901,54,13,unknown
2023-04-04,SDN,ARI,kulpr901,57,13,ltor
2023-04-04,SEA,LAA,onorb901,50,2,torf
2023-04-04,SLN,ATL,valej901,82,18,tolf
2023-04-04,TEX,BAL,wendh902,74,0,unknown
2023-04-04,WSN,TBA,guccc901,80,2,rtol
2023-04-05,BOS,PIT,barrs901,41,5,torf
2023-04-05,CHA,SFN,reybd901,67,23,tolf
2023-04-05,HOU,DET,buckc901,73,0,unknown
2023-04-05,KCA,TOR,carav901,52,14,ltor
2023-04-05,MIA,MIN,fleta901,84,14,fromlf
2023-04-05,MIL,NYN,muchm901,66,0,unknown
2023-04-05,NYA,PHI,lentn901,48,15,ltor
2023-04-05,OAK,CLE,barrl901,57,7,torf
2023-04-05,SEA,LAA,hobep901,48,2,tolf
2023-04-05,SLN,ATL,ticht901,60,10,torf
2023-04-05,TEX,BAL,tumpj901,74,0,unknown
2023-04-05,WSN,TBA,merzd901,83,11,tocf
2023-04-06,ARI,LAN,dejer901,75,6,ltor
2023-04-06,ATL,SDN,rehaj901,81,3,rtol
2023-04-06,CHA,SFN,libkj901,46,10,tolf
2023-04-06,COL,WSN,blasc901,51,5,tolf
2023-04-06,DET,BOS,mosce901,47,14,tolf
2023-04-06,KCA,TOR,gonzm901,51,12,ltor
2023-04-07,LAA,TOR,knigb901,64,6,tocf
2023-04-07,ARI,LAN,marqa901,77,9,ltor
2023-04-07,ATL,SDN,emmep901,66,5,rtol
2023-04-07,BAL,NYA,whitc901,55,6,torf
2023-04-07,CHN,TEX,cejan901,43,11,fromrf
2023-04-07,CLE,SEA,tomln901,41,9,fromrf
2023-04-07,COL,WSN,torrc901,64,5,fromlf
2023-04-07,MIL,SLN,hamaa901,64,0,unknown
2023-04-07,MIN,HOU,gibsh902,47,10,rtol
2023-04-07,NYN,MIA,segac901,56,6,ltor
2023-04-07,PHI,CIN,barbs901,57,10,ltor
2023-04-07,PIT,CHA,willr901,53,7,tocf
2023-04-07,SFN,KCA,vondc901,57,12,rtol
2023-04-07,TBA,OAK,blakr901,72,0,unknown
2023-04-08,LAA,TOR,randt901,63,8,tocf
2023-04-08,ARI,LAN,eddid901,81,4,tocf
2023-04-08,ATL,SDN,fairc901,44,12,ltor
2023-04-08,BAL,NYA,ortir901,51,7,fromlf
2023-04-08,CHN,TEX,ramoc901,57,10,tolf
2023-04-08,CLE,SEA,hoyej901,45,5,fromcf
2023-04-08,COL,WSN,viscj901,65,9,fromlf
2023-04-08,DET,BOS,guccc901,50,6,fromcf
2023-04-08,MIL,SLN,laynj901,65,0,unknown
2023-04-08,MIN,HOU,millb903,56,8,rtol
2023-04-08,NYN,MIA,may-b901,52,2,fromlf
2023-04-08,PHI,CIN,porta901,53,3,rtol
2023-04-08,PIT,CHA,estam901,51,4,fromlf
2023-04-08,SFN,KCA,becka901,59,6,unknown
2023-04-08,TBA,OAK,hudsm901,72,0,unknown
2023-04-09,LAA,TOR,macka901,72,5,tocf
2023-04-09,ARI,LAN,barrl901,86,5,unknown
2023-04-09,ATL,SDN,lentn901,63,8,ltor
2023-04-09,BAL,NYA,millb901,55,6,rtol
2023-04-09,CHN,TEX,onorb901,63,6,tolf
2023-04-09,CLE,SEA,reybd901,52,7,fromcf
2023-04-09,COL,WSN,kulpr901,63,3,rtol
2023-04-09,DET,BOS,rackd901,55,7,fromcf
2023-04-09,MIL,SLN,carav901,63,12,rtol
2023-04-09,MIN,HOU,carlm901,62,14,tolf
2023-04-09,NYN,MIA,nelsj901,49,6,fromcf
2023-04-09,PHI,CIN,wolfj901,58,5,fromlf
2023-04-09,PIT,CHA,diazl901,56,8,fromcf
2023-04-09,SFN,KCA,iassd901,65,7,torf
2023-04-09,TBA,OAK,wendh902,72,0,unknown
2023-04-10,LAA,WSN,dejer901,66,6,tocf
2023-04-10,ARI,MIL,barrs901,94,2,torf
2023-04-10,ATL,CIN,tumpj901,65,9,ltor
2023-04-10,BAL,OAK,moorm901,64,6,tolf
2023-04-10,CHN,SEA,valej901,67,8,tolf
2023-04-10,CLE,NYA,vanol901,56,2,fromrf
2023-04-10,COL,SLN,lives901,75,6,fromcf
2023-04-10,MIN,CHA,muchm901,66,7,torf
2023-04-10,NYN,SDN,barkl901,55,9,tolf
2023-04-10,PHI,MIA,libkj901,64,9,tocf
2023-04-10,PIT,HOU,mahrn901,69,3,tolf
2023-04-10,SFN,LAN,ticht901,55,12,tocf
2023-04-10,TBA,BOS,rehaj901,72,0,unknown
2023-04-10,TEX,KCA,blasc901,73,9,fromlf
2023-04-11,LAA,WSN,marqa901,63,8,rtol
2023-04-11,ARI,MIL,vondc901,93,5,unknown
2023-04-11,ATL,CIN,blakr901,71,4,ltor
2023-04-11,BAL,OAK,wegnm901,76,5,torf
2023-04-11,CHN,SEA,johna901,76,13,tocf
2023-04-11,CLE,NYA,mosce901,59,5,torf
2023-04-11,COL,SLN,belld901,82,8,fromcf
2023-04-11,MIN,CHA,barbs901,78,11,rtol
2023-04-11,NYN,SDN,littw901,69,8,torf
2023-04-11,PHI,MIA,tomln901,70,13,ltor
2023-04-11,PIT,HOU,hamaa901,72,13,tocf
2023-04-11,SFN,LAN,knigb901,56,23,unknown
2023-04-11,TBA,BOS,emmep901,72,0,unknown
2023-04-11,TEX,KCA,torrc901,73,10,fromrf
2023-04-11,TOR,DET,bacce901,68,0,unknown
2023-04-12,LAA,WSN,eddid901,65,7,tocf
2023-04-12,ARI,MIL,morag901,72,0,unknown
2023-04-12,ATL,CIN,hudsm901,75,7,ltor
2023-04-12,BAL,OAK,drecb901,84,14,torf
2023-04-12,CHN,SEA,gonzm901,77,19,tocf
2023-04-12,CLE,NYA,guccc901,70,3,fromlf
2023-04-12,COL,SLN,cuzzp901,85,10,tolf
2023-04-12,MIN,CHA,porta901,76,14,tolf
2023-04-12,NYN,SDN,addir901,77,12,ltor
2023-04-12,PHI,MIA,hoyej901,84,15,torf
2023-04-12,PIT,HOU,laynj901,77,13,tolf
2023-04-12,SFN,LAN,tosia901,55,19,torf
2023-04-12,TBA,BOS,fairc901,72,0,unknown
2023-04-12,TEX,KCA,viscj901,75,12,unknown
2023-04-12,TOR,DET,willr901,61,16,tocf
2023-04-13,BAL,OAK,sches901,84,6,tolf
2023-04-13,CIN,PHI,rackd901,82,5,fromrf
2023-04-13,NYA,MIN,reybd901,86,12,tocf
2023-04-13,SDN,MIL,rippm901,55,8,ltor
2023-04-13,SLN,PIT,merzd901,79,10,tolf
2023-04-13,TBA,BOS,lentn901,72,0,unknown
2023-04-13,TOR,DET,estam901,59,5,torf
2023-04-14,BOS,LAA,kulpr901,58,4,tolf
2023-04-14,CHA,BAL,macka901,72,9,torf
2023-04-14,CIN,PHI,mosce901,81,6,fromrf
2023-04-14,DET,SFN,moorm901,80,9,fromlf
2023-04-14,HOU,TEX,diazl901,73,0,unknown
2023-04-14,KCA,ATL,wolcq901,77,12,rtol
2023-04-14,LAN,CHN,wolfj901,59,4,ltor
2023-04-14,MIA,ARI,rehaj901,72,0,unknown
2023-04-14,NYA,MIN,libkj901,78,14,tolf
2023-04-14,OAK,NYN,iassd901,56,12,torf
2023-04-14,SDN,MIL,lives901,59,8,ltor
2023-04-14,SEA,COL,mahrn901,56,0,unknown
2023-04-14,SLN,PIT,barkl901,78,12,rtol
2023-04-14,TOR,TBA,barrl901,59,11,tolf
2023-04-14,WSN,CLE,wendh902,73,7,tolf
2023-04-15,BOS,LAA,blasc901,56,4,fromrf
2023-04-15,CHA,BAL,ticht901,77,10,tolf
2023-04-15,CIN,PHI,riggj901,79,8,unknown
2023-04-15,DET,SFN,wegnm901,76,4,fromcf
2023-04-15,HOU,TEX,bacce901,73,0,unknown
2023-04-15,KCA,ATL,valej901,46,16,ltor
2023-04-15,LAN,CHN,muchm901,64,6,torf
2023-04-15,MIA,ARI,emmep901,72,0,unknown
2023-04-15,NYA,MIN,tomln901,68,11,fromcf
2023-04-15,OAK,NYN,barrs901,58,6,torf
2023-04-15,SDN,MIL,belld901,64,9,ltor
2023-04-15,SEA,COL,hamaa901,51,0,unknown
2023-04-15,SLN,PIT,littw901,70,10,fromrf
2023-04-15,TOR,TBA,dejer901,63,9,rtol
2023-04-15,WSN,CLE,tumpj901,72,7,tocf
2023-04-16,BOS,LAA,torrc901,54,3,rtol
2023-04-16,CHA,BAL,knigb901,43,8,fromlf
2023-04-16,CIN,PHI,guccc901,57,17,tolf
2023-04-16,HOU,TEX,willr901,73,0,unknown
2023-04-16,KCA,ATL,johna901,51,21,ltor
2023-04-16,LAN,CHN,barbs901,63,5,ltor
2023-04-16,MIA,ARI,fairc901,72,0,unknown
2023-04-16,NYA,MIN,hoyej901,65,6,rtol
2023-04-16,OAK,NYN,vondc901,59,15,unknown
2023-04-16,SDN,MIL,cuzzp901,62,7,ltor
2023-04-16,SEA,COL,ballb901,48,0,unknown
2023-04-16,SLN,PIT,addir901,47,17,torf
2023-04-16,TOR,TBA,marqa901,66,12,rtol
2023-04-16,WSN,CLE,blakr901,79,2,tocf
2023-04-17,BOS,LAA,viscj901,50,3,torf
2023-04-17,CIN,TBA,fleta901,52,12,tolf
2023-04-17,COL,PIT,morag901,72,4,fromcf
2023-04-17,HOU,TOR,hobep901,73,0,unknown
2023-04-17,KCA,TEX,drecb901,69,6,ltor
2023-04-17,LAN,NYN,rippm901,58,4,ltor
2023-04-17,MIA,SFN,eddid901,72,0,unknown
2023-04-17,OAK,CHN,carav901,56,15,torf
2023-04-17,SDN,ATL,millb901,58,6,ltor
2023-04-17,SEA,MIL,porta901,48,9,tolf
2023-04-17,SLN,ARI,gonzm901,67,17,torf
2023-04-18,BOS,MIN,bakej902,54,5,unknown
2023-04-18,CHA,PHI,buckc901,53,9,tocf
2023-04-18,CHA,PHI,segac901,54,6,fromcf
2023-04-18,CIN,TBA,estam901,66,11,tolf
2023-04-18,COL,PIT,iassd901,73,12,ltor
2023-04-18,DET,CLE,tosia901,39,16,rtol
2023-04-18,DET,CLE,randt901,46,17,tolf
2023-04-18,HOU,TOR,cejan901,73,0,unknown
2023-04-18,KCA,TEX,sches901,80,15,rtol
2023-04-18,LAN,NYN,lives901,59,2,ltor
2023-04-18,MIA,SFN,barrl901,72,0,unknown
2023-04-18,NYA,LAA,merzd901,52,16,unknown
2023-04-18,OAK,CHN,mahrn901,53,16,torf
2023-04-18,SDN,ATL,whitc901,60,9,ltor
2023-04-18,SEA,MIL,wolfj901,46,0,unknown
2023-04-18,SLN,ARI,wolcq901,71,10,fromlf
2023-04-18,WSN,BAL,kulpr901,69,12,torf
2023-04-19,BOS,MIN,gibsh902,46,4,ltor
2023-04-19,CHA,PHI,may-b901,60,14,fromcf
2023-04-19,CIN,TBA,bacce901,68,6,unknown
2023-04-19,COL,PIT,becka901,55,9,rtol
2023-04-19,DET,CLE,ticht901,47,6,ltor
2023-04-19,HOU,TOR,macka901,73,0,unknown
2023-04-19,KCA,TEX,moorm901,73,18,rtol
2023-04-19,LAN,NYN,belld901,68,3,torf
2023-04-19,MIA,SFN,ramoc901,72,0,unknown
2023-04-19,NYA,LAA,barkl901,61,9,ltor
2023-04-19,OAK,CHN,hamaa901,56,8,unknown
2023-04-19,SDN,ATL,ortir901,64,11,ltor
2023-04-19,SEA,MIL,muchm901,48,0,unknown
2023-04-19,SLN,ARI,valej901,78,16,fromrf
2023-04-19,WSN,BAL,blasc901,74,2,tolf
2023-04-20,ARI,SDN,tomln901,82,4,rtol
2023-04-20,BOS,MIN,millb903,55,4,ltor
2023-04-20,CHN,LAN,willr901,70,14,tocf
2023-04-20,NYA,LAA,littw901,63,7,tolf
2023-04-20,PHI,COL,knigb901,75,3,tolf
2023-04-20,PIT,CIN,torrc901,83,12,tolf
2023-04-20,SFN,NYN,drakr901,59,12,tocf
2023-04-21,LAA,KCA,cuzzp901,83,8,rtol
2023-04-21,ARI,SDN,porta901,85,8,ltor
2023-04-21,ATL,HOU,nelsj901,75,7,ltor
2023-04-21,BAL,DET,ballb901,80,8,tolf
2023-04-21,CHN,LAN,fleta901,53,9,tolf
2023-04-21,MIL,BOS,marqa901,62,0,unknown
2023-04-21,MIN,WSN,onorb901,37,9,tocf
2023-04-21,NYA,TOR,johna901,60,11,tolf
2023-04-21,PHI,COL,tosia901,73,7,tolf
2023-04-21,PIT,CIN,viscj901,82,11,tolf
2023-04-21,SEA,SLN,vondc901,52,1,unknown
2023-04-21,SFN,NYN,millb901,62,8,tocf
2023-04-21,TBA,CHA,wegnm901,72,0,unknown
2023-04-21,TEX,OAK,carlm901,73,7,unknown
2023-04-22,LAA,KCA,rippm901,77,7,rtol
2023-04-22,ARI,SDN,wolfj901,93,5,ltor
2023-04-22,ATL,HOU,buckc901,68,5,tolf
2023-04-22,BAL,DET,carav901,59,0,unknown
2023-04-22,CHN,LAN,estam901,41,14,torf
2023-04-22,CLE,MIA,addir901,50,6,unknown
2023-04-22,CLE,MIA,merzd901,49,5,unknown
2023-04-22,MIL,BOS,eddid901,62,0,unknown
2023-04-22,MIN,WSN,hobep901,35,12,fromlf
2023-04-22,NYA,TOR,gonzm901,60,16,fromrf
2023-04-22,PHI,COL,randt901,78,8,tocf
2023-04-22,PIT,CIN,blasc901,56,9,tolf
2023-04-22,SEA,SLN,morag901,59,6,fromlf
2023-04-22,SFN,NYN,whitc901,66,12,tocf
2023-04-22,TBA,CHA,drecb901,72,0,unknown
2023-04-22,TEX,OAK,bakej902,74,0,unknown
2023-04-23,LAA,KCA,lives901,76,9,tolf
2023-04-23,ARI,SDN,muchm901,76,0,unknown
2023-04-23,ATL,HOU,segac901,64,8,rtol
2023-04-23,BAL,DET,mahrn901,64,10,ltor
2023-04-23,CHN,LAN,bacce901,42,4,torf
2023-04-23,CLE,MIA,barkl901,46,13,ltor
2023-04-23,MIL,BOS,barrl901,61,0,unknown
2023-04-23,MIN,WSN,cejan901,40,10,tocf
2023-04-23,NYA,TOR,wolcq901,62,6,fromrf
2023-04-23,PHI,COL,ticht901,63,13,ltor
2023-04-23,PIT,CIN,jimee901,47,12,tolf
2023-04-23,SEA,SLN,iassd901,54,15,tolf
2023-04-23,SFN,NYN,ortir901,61,18,tocf
2023-04-23,TBA,CHA,sches901,72,0,unknown
2023-04-23,TEX,OAK,gibsh902,74,0,unknown
2023-04-24,LAA,OAK,tomln901,67,8,tolf
2023-04-24,ARI,KCA,reybd901,87,5,fromrf
2023-04-24,ATL,MIA,marqa901,65,2,unknown
2023-04-24,BAL,BOS,valej901,59,8,torf
2023-04-24,CIN,TEX,littw901,51,7,tocf
2023-04-24,CLE,COL,dejer901,44,11,tolf
2023-04-24,MIL,DET,hudsm901,62,0,unknown
2023-04-24,MIN,NYA,drakr901,49,7,fromlf
2023-04-24,SFN,SLN,lentn901,58,15,tocf
2023-04-24,TBA,HOU,laynj901,72,0,unknown
2023-04-24,TOR,CHA,rackd901,68,0,unknown
2023-04-25,LAA,OAK,barbs901,65,8,rtol
2023-04-25,ARI,KCA,libkj901,86,15,torf
2023-04-25,ATL,MIA,onorb901,69,6,ltor
2023-04-25,BAL,BOS,johna901,59,4,tolf
2023-04-25,CHN,SDN,becka901,41,13,fromlf
2023-04-25,CIN,TEX,addir901,60,7,ltor
2023-04-25,CLE,COL,eddid901,45,0,unknown
2023-04-25,MIL,DET,wendh902,64,0,unknown
2023-04-25,MIN,NYA,millb901,50,8,fromcf
2023-04-25,NYN,WSN,millb903,57,4,torf
2023-04-25,PHI,SEA,diazl901,57,6,torf
2023-04-25,PIT,LAN,may-b901,56,6,tocf
2023-04-25,SFN,SLN,rehaj901,63,16,tocf
2023-04-25,TBA,HOU,ballb901,72,0,unknown
2023-04-25,TOR,CHA,riggj901,68,0,unknown
2023-04-26,LAA,OAK,wolfj901,73,7,tolf
2023-04-26,ARI,KCA,jimee902,82,0,unknown
2023-04-26,ATL,MIA,hobep901,55,7,torf
2023-04-26,BAL,BOS,gonzm901,61,7,tolf
2023-04-26,CHN,SDN,vondc901,43,10,fromrf
2023-04-26,CIN,TEX,merzd901,58,5,unknown
2023-04-26,CLE,COL,mosce901,46,7,fromcf
2023-04-26,MIL,DET,tumpj901,63,0,unknown
2023-04-26,MIN,NYA,whitc901,50,6,rtol
2023-04-26,NYN,WSN,carlm901,54,9,tolf
2023-04-26,PHI,SEA,willr901,54,4,fromlf
2023-04-26,PIT,LAN,nelsj901,61,11,fromlf
2023-04-26,SFN,SLN,emmep901,62,11,tocf
2023-04-26,TBA,HOU,carav901,72,0,unknown
2023-04-26,TOR,CHA,guccc901,68,0,unknown
2023-04-27,LAA,OAK,muchm901,74,8,tocf
2023-04-27,ATL,MIA,cejan901,57,5,ltor
2023-04-27,CHA,TBA,macka901,56,15,fromlf
2023-04-27,CHN,SDN,morag901,60,9,rtol
2023-04-27,DET,BAL,ramoc901,58,7,fromlf
2023-04-27,MIN,KCA,mahrn901,58,9,fromlf
2023-04-27,NYN,WSN,bakej902,55,7,tolf
2023-04-27,PHI,SEA,fleta901,55,5,rtol
2023-04-27,PIT,LAN,buckc901,60,6,fromcf
2023-04-27,SFN,SLN,fairc901,67,5,unknown
2023-04-27,TEX,NYA,barrl901,67,8,fromlf
2023-04-28,BOS,CLE,segac901,52,3,tolf
2023-04-28,CHA,TBA,hudsm901,55,10,torf
2023-04-28,COL,ARI,lentn901,57,9,fromlf
2023-04-28,HOU,PHI,barkl901,73,0,unknown
2023-04-28,LAN,SLN,tomln901,62,5,ltor
2023-04-28,MIA,CHN,ortir901,72,0,unknown
2023-04-28,MIL,LAA,barrs901,65,0,unknown
2023-04-28,MIN,KCA,laynj901,48,12,fromlf
2023-04-28,NYN,ATL,wolcq901,52,5,fromrf
2023-04-28,OAK,CIN,hoyej901,64,8,torf
2023-04-28,TEX,NYA,blakr901,74,0,unknown
2023-04-28,TOR,SEA,gibsh902,68,0,unknown
2023-04-29,BOS,CLE,may-b901,49,6,fromrf
2023-04-29,CHA,TBA,wendh902,56,13,tocf
2023-04-29,COL,ARI,jimee901,72,7,fromcf
2023-04-29,DET,BAL,dejer901,53,11,rtol
2023-04-29,DET,BAL,mosce901,63,11,rtol
2023-04-29,HOU,PHI,littw901,73,0,unknown
2023-04-29,LAN,SLN,barbs901,66,7,torf
2023-04-29,MIA,CHN,drakr901,72,0,unknown
2023-04-29,MIL,LAA,becka901,66,0,unknown
2023-04-29,MIN,KCA,ballb901,47,10,torf
2023-04-29,OAK,CIN,reybd901,63,9,torf
2023-04-29,SDN,SFN,marqa901,81,9,torf
2023-04-29,TEX,NYA,riggj901,74,0,unknown
2023-04-29,TOR,SEA,millb903,68,0,unknown
2023-04-29,WSN,PIT,bacce901,60,3,fromlf
2023-04-29,WSN,PIT,diazl901,69,1,rtol
2023-04-30,BOS,CLE,nelsj901,51,4,fromcf
2023-04-30,CHA,TBA,tumpj901,46,7,tolf
2023-04-30,COL,ARI,emmep901,65,8,fromcf
2023-04-30,DET,BAL,eddid901,51,5,rtol
2023-04-30,HOU,PHI,addir901,73,0,unknown
2023-04-30,LAN,SLN,wolfj901,67,3,tocf
2023-04-30,MIA,CHN,millb901,72,0,unknown
2023-04-30,MIL,LAA,vondc901,64,0,unknown
2023-04-30,MIN,KCA,carav901,45,18,torf
2023-04-30,OAK,CIN,libkj901,63,14,torf
2023-04-30,SDN,SFN,hobep901,80,5,fromcf
2023-04-30,TEX,NYA,guccc901,82,6,unknown
2023-04-30,TOR,SEA,carlm901,68,0,unknown
2023-04-30,WSN,PIT,willr901,62,2,ltor
2023-05-01,BOS,TOR,merzd901,59,6,tocf
2023-05-01,HOU,SFN,moorm901,73,0,unknown
2023-05-01,LAN,PHI,rackd901,59,6,torf
2023-05-01,NYA,CLE,torrc901,58,13,rtol
2023-05-01,NYN,ATL,gonzm901,59,15,torf
2023-05-01,NYN,ATL,valej901,62,7,tocf
2023-05-01,SDN,CIN,fairc901,60,10,rtol
2023-05-01,WSN,CHN,knigb901,57,8,torf
2023-05-02,BOS,TOR,barkl901,50,3,unknown
2023-05-02,CHA,MIN,belld901,48,7,torf
2023-05-02,COL,MIL,jimee902,66,9,ltor
2023-05-02,HOU,SFN,wegnm901,76,7,tolf
2023-05-02,KCA,BAL,whitc901,67,14,ltor
2023-05-02,LAN,PHI,riggj901,57,8,ltor
2023-05-02,MIA,ATL,barrl901,72,0,unknown
2023-05-02,NYA,CLE,viscj901,55,13,rtol
2023-05-02,OAK,SEA,onorb901,54,7,tolf
2023-05-02,SDN,CIN,lentn901,61,10,ltor
2023-05-02,SLN,LAA,macka901,66,21,torf
2023-05-02,TBA,PIT,johna901,72,0,unknown
2023-05-02,TEX,ARI,porta901,78,9,fromrf
2023-05-02,WSN,CHN,tosia901,53,2,fromlf
2023-05-03,BOS,TOR,littw901,50,4,fromcf
2023-05-03,CHA,MIN,cuzzp901,48,9,fromlf
2023-05-03,COL,MIL,hoyej901,77,7,rtol
2023-05-03,DET,NYN,barrs901,50,14,ltor
2023-05-03,DET,NYN,morag901,52,14,tolf
2023-05-03,HOU,SFN,drecb901,73,0,unknown
2023-05-03,KCA,BAL,ortir901,72,3,ltor
2023-05-03,LAN,PHI,mosce901,64,7,torf
2023-05-03,MIA,ATL,ramoc901,72,0,unknown
2023-05-03,NYA,CLE,blasc901,53,8,rtol
2023-05-03,OAK,SEA,cejan901,53,8,torf
2023-05-03,SDN,CIN,rehaj901,63,9,ltor
2023-05-03,SLN,LAA,hudsm901,68,9,torf
2023-05-03,TBA,PIT,wolcq901,72,0,unknown
2023-05-03,TEX,ARI,tomln901,79,10,fromrf
2023-05-03,WSN,CHN,randt901,54,11,ltor
2023-05-04,BOS,TOR,addir901,47,3,fromcf
2023-05-04,CHA,MIN,rippm901,63,4,fromlf
2023-05-04,COL,MIL,reybd901,70,15,tocf
2023-05-04,DET,NYN,becka901,59,5,tocf
2023-05-04,KCA,BAL,drakr901,72,8,rtol
2023-05-04,MIA,ATL,dejer901,72,0,unknown
2023-05-04,OAK,SEA,jimee901,59,7,torf
2023-05-04,SLN,LAA,wendh902,72,5,fromrf
2023-05-04,TBA,PIT,gonzm901,72,0,unknown
2023-05-04,WSN,CHN,ticht901,60,9,fromlf
2023-05-05,LAA,TEX,blakr901,65,9,tocf
2023-05-05,ARI,WSN,millb901,79,3,unknown
2023-05-05,ATL,BAL,sches901,59,5,ltor
2023-05-05,CHN,MIA,barbs901,69,17,tolf
2023-05-05,CIN,CHA,knigb901,75,8,unknown
2023-05-05,CLE,MIN,iassd901,59,8,fromrf
2023-05-05,KCA,OAK,emmep901,76,10,rtol
2023-05-05,NYN,COL,tumpj901,55,4,tolf
2023-05-05,PHI,BOS,eddid901,59,6,tocf
2023-05-05,PIT,TOR,vondc901,67,5,unknown
2023-05-05,SDN,LAN,libkj901,63,9,ltor
2023-05-05,SEA,HOU,lives901,51,0,unknown
2023-05-05,SFN,MIL,guccc901,55,12,unknown
2023-05-05,SLN,DET,valej901,70,12,rtol
2023-05-05,TBA,NYA,merzd901,72,0,unknown
2023-05-06,LAA,TEX,onorb901,66,10,rtol
2023-05-06,ARI,WSN,whitc901,85,9,ltor
2023-05-06,ATL,BAL,moorm901,73,5,ltor
2023-05-06,CHN,MIA,wolfj901,65,10,tolf
2023-05-06,CIN,CHA,tosia901,76,7,fromrf
2023-05-06,CLE,MIN,morag901,62,13,fromcf
2023-05-06,KCA,OAK,fairc901,93,18,rtol
2023-05-06,NYN,COL,macka901,71,7,fromlf
2023-05-06,PHI,BOS,barrl901,72,7,ltor
2023-05-06,PIT,TOR,torrc901,72,3,fromlf
2023-05-06,SDN,LAN,jimee902,63,14,ltor
2023-05-06,SEA,HOU,belld901,58,4,tocf
2023-05-06,SFN,MIL,rackd901,59,16,tocf
2023-05-06,SLN,DET,johna901,73,12,rtol
2023-05-06,TBA,NYA,barkl901,72,0,unknown
2023-05-07,LAA,TEX,cejan901,70,8,tocf
2023-05-07,ARI,WSN,ortir901,75,0,unknown
2023-05-07,ATL,BAL,wegnm901,73,6,fromrf
2023-05-07,CHN,MIA,porta901,77,4,fromrf
2023-05-07,CIN,CHA,randt901,77,9,rtol
2023-05-07,CLE,MIN,barrs901,68,9,tocf
2023-05-07,KCA,OAK,lentn901,86,15,rtol
2023-05-07,NYN,COL,hudsm901,75,4,torf
2023-05-07,PHI,BOS,ramoc901,76,9,tocf
2023-05-07,PIT,TOR,viscj901,60,9,tocf
2023-05-07,SDN,LAN,hoyej901,67,11,fromlf
2023-05-07,SEA,HOU,cuzzp901,51,0,unknown
2023-05-07,SFN,MIL,riggj901,60,7,tocf
2023-05-07,SLN,DET,wolcq901,87,8,torf
2023-05-07,TBA,NYA,littw901,72,0,unknown
2023-05-08,LAA,HOU,reybd901,69,8,tocf
2023-05-08,ARI,MIA,rippm901,89,4,ltor
2023-05-08,BAL,TBA,ticht901,81,8,tolf
2023-05-08,CHN,SLN,buckc901,48,13,fromlf
2023-05-08,CLE,DET,mahrn901,55,6,rtol
2023-05-08,KCA,CHA,gonzm901,82,9,ltor
2023-05-08,MIL,LAN,marqa901,64,0,unknown
2023-05-08,NYA,OAK,estam901,73,9,fromrf
2023-05-08,PIT,COL,tomln901,71,6,torf
2023-05-08,SEA,TEX,drakr901,61,4,tolf
2023-05-08,SFN,WSN,jimee901,57,16,tocf
2023-05-09,LAA,HOU,libkj901,63,9,tocf
2023-05-09,ARI,MIA,lives901,91,4,fromlf
2023-05-09,ATL,BOS,blasc901,77,10,rtol
2023-05-09,BAL,TBA,knigb901,65,3,fromrf
2023-05-09,CHN,SLN,willr901,59,6,fromlf
2023-05-09,CIN,NYN,drecb901,73,10,unknown
2023-05-09,CLE,DET,laynj901,60,0,unknown
2023-05-09,KCA,CHA,valej901,69,25,rtol
2023-05-09,MIL,LAN,dejer901,67,0,unknown
2023-05-09,MIN,SDN,gibsh902,66,7,fromcf
2023-05-09,NYA,OAK,fleta901,62,7,rtol
2023-05-09,PHI,TOR,rehaj901,70,3,torf
2023-05-09,PIT,COL,barbs901,72,12,tolf
